iteration,exp4,exp5,exp6,exp7,exp8,exp9,exp10
26614,0.092185408,0.063051086,0.04462704,0.033082007,0.025142563,0.018308301,0.014850246
26615,0.09218495,0.063050403,0.044626514,0.033081576,0.025142229,0.018308044,0.014850036
26616,0.092184349,0.063049719,0.044625988,0.033081146,0.025141896,0.018307788,0.014849825
26617,0.092183695,0.063049036,0.044625462,0.033080715,0.025141562,0.018307532,0.014849614
26618,0.092183096,0.063048352,0.044624937,0.033080285,0.025141228,0.018307276,0.014849404
26619,0.092182462,0.063047669,0.044624489,0.033079854,0.025140895,0.01830702,0.014849193
26620,0.092181751,0.063046985,0.044623963,0.033079423,0.025140561,0.018306764,0.014848983
26621,0.092181098,0.063046302,0.044623437,0.033078993,0.025140228,0.018306508,0.014848772
26622,0.092180451,0.063045619,0.044622911,0.033078562,0.025139894,0.018306252,0.014848561
26623,0.092179846,0.063044935,0.044622385,0.033078132,0.02513956,0.018305995,0.014848351
26624,0.092179176,0.063044252,0.04462186,0.033077702,0.025139227,0.018305739,0.01484814
26625,0.09217853,0.063043639,0.044621334,0.033077271,0.025138893,0.018305483,0.01484793
26626,0.092177872,0.063042956,0.044620808,0.033076841,0.02513856,0.018305227,0.014847719
26627,0.09217718,0.063042272,0.044620283,0.03307641,0.025138226,0.018304971,0.014847509
26628,0.092176532,0.063041589,0.044619757,0.03307598,0.025137892,0.018304715,0.014847298
26629,0.092175914,0.063040906,0.044619231,0.033075549,0.025137559,0.018304459,0.014847087
26630,0.092175204,0.063040223,0.044618706,0.033075119,0.025137225,0.018304203,0.014846877
26631,0.092174614,0.063039539,0.04461818,0.033074689,0.025136892,0.018303947,0.014846666
26632,0.092173963,0.063038856,0.044617654,0.033074258,0.025136558,0.018303691,0.014846456
26633,0.092173331,0.063038173,0.044617129,0.033073828,0.025136225,0.018303435,0.014846245
26634,0.092172777,0.06303749,0.044616603,0.033073398,0.025135891,0.018303179,0.014846035
26635,0.092172172,0.063036807,0.044616077,0.033072967,0.025135558,0.018302923,0.014845824
26636,0.092171467,0.063036123,0.044615552,0.033072537,0.025135224,0.018302667,0.014845614
26637,0.092170802,0.06303544,0.044615026,0.033072107,0.025134891,0.018302411,0.014845403
26638,0.09217014,0.063034757,0.044614501,0.033071676,0.025134558,0.018302155,0.014845193
26639,0.092169538,0.063034074,0.044613975,0.033071246,0.025134224,0.018301899,0.014844982
26640,0.092168834,0.063033391,0.04461345,0.033070816,0.025133891,0.018301643,0.014844772
26641,0.092168123,0.063032708,0.044612924,0.033070386,0.025133557,0.018301387,0.014844562
26642,0.092167558,0.063032025,0.044612399,0.033069955,0.025133224,0.018301131,0.014844351
26643,0.092166893,0.063031342,0.044611873,0.033069525,0.02513289,0.018300875,0.014844141
26644,0.092166354,0.063030658,0.044611348,0.033069095,0.025132557,0.018300619,0.01484393
26645,0.092165718,0.063029975,0.044610822,0.033068665,0.025132224,0.018300363,0.01484372
26646,0.092165061,0.063029292,0.044610297,0.033068235,0.02513189,0.018300107,0.014843509
26647,0.092164499,0.063028698,0.044609771,0.033067804,0.025131557,0.018299851,0.014843299
26648,0.092163834,0.063028015,0.044609246,0.033067374,0.025131224,0.018299596,0.014843089
26649,0.092163196,0.063027332,0.044608721,0.033066944,0.02513089,0.01829934,0.014842878
26650,0.092162548,0.063026649,0.044608195,0.033066514,0.025130557,0.018299084,0.014842668
26651,0.092161931,0.063025966,0.04460767,0.033066084,0.025130224,0.018298828,0.014842457
26652,0.09216126,0.063025283,0.044607144,0.033065654,0.02512989,0.018298572,0.014842247
26653,0.092160599,0.063024677,0.044606619,0.033065224,0.025129557,0.018298316,0.014842037
26654,0.09216,0.063023994,0.044606094,0.033064794,0.025129224,0.01829806,0.014841826
26655,0.092159289,0.063023311,0.044605568,0.033064363,0.02512889,0.018297805,0.014841616
26656,0.092158668,0.063022628,0.044605043,0.033063933,0.025128557,0.018297549,0.014841406
26657,0.092157993,0.063022,0.044604518,0.033063503,0.025128224,0.018297293,0.014841195
26658,0.092157376,0.063021317,0.044603992,0.033063073,0.025127891,0.018297037,0.014840985
26659,0.09215671,0.063020634,0.044603467,0.033062643,0.025127557,0.018296781,0.014840775
26660,0.092156182,0.063019951,0.044602942,0.033062213,0.025127224,0.018296525,0.014840564
26661,0.092155545,0.063019268,0.044602416,0.033061783,0.025126891,0.01829627,0.014840354
26662,0.092154953,0.063018585,0.044601891,0.033061353,0.025126558,0.018296014,0.014840144
26663,0.092154337,0.063017903,0.044601366,0.033060923,0.025126225,0.018295758,0.014839933
26664,0.09215369,0.06301722,0.044600841,0.033060493,0.025125891,0.018295502,0.014839723
26665,0.092153012,0.063016537,0.044600316,0.033060063,0.025125558,0.018295247,0.014839513
26666,0.092152398,0.063015854,0.04459979,0.033059633,0.025125225,0.018294991,0.014839302
26667,0.092151776,0.063015172,0.044599265,0.033059203,0.025124892,0.018294735,0.014839092
26668,0.092151065,0.063014489,0.04459874,0.033058773,0.025124559,0.018294479,0.014838882
26669,0.092150421,0.063013806,0.044598215,0.033058344,0.025124226,0.018294224,0.014838672
26670,0.092149848,0.063013123,0.04459769,0.033057914,0.025123893,0.018293968,0.014838461
26671,0.092149226,0.063012441,0.044597165,0.033057484,0.025123559,0.018293712,0.014838251
26672,0.092148578,0.063011758,0.044596639,0.033057054,0.025123226,0.018293457,0.014838041
26673,0.092147942,0.063011075,0.044596114,0.033056624,0.025122893,0.018293201,0.014837831
26674,0.092147245,0.063010393,0.044595589,0.033056194,0.02512256,0.018292945,0.01483762
26675,0.09214657,0.06300971,0.044595064,0.033055764,0.025122227,0.01829269,0.01483741
26676,0.09214595,0.063009027,0.044594539,0.033055335,0.025121894,0.018292434,0.0148372
26677,0.092145356,0.063008345,0.044594014,0.033054905,0.025121561,0.018292178,0.01483699
26678,0.092144738,0.063007662,0.044593489,0.033054475,0.025121228,0.018291923,0.014836779
26679,0.09214404,0.06300698,0.044592964,0.033054045,0.025120895,0.018291667,0.014836569
26680,0.092143329,0.063006297,0.044592439,0.033053615,0.025120562,0.018291411,0.014836359
26681,0.092142681,0.063005614,0.044591914,0.033053186,0.025120229,0.018291156,0.014836149
26682,0.092142014,0.063004932,0.044591389,0.033052756,0.025119896,0.0182909,0.014835939
26683,0.092141375,0.063004327,0.044590864,0.033052326,0.025119563,0.018290644,0.014835729
26684,0.092140733,0.063003644,0.044590339,0.033051897,0.02511923,0.018290389,0.014835518
26685,0.092140105,0.063002962,0.044589814,0.033051467,0.025118897,0.018290133,0.014835308
26686,0.092139429,0.063002279,0.044589289,0.033051037,0.025118564,0.018289878,0.014835098
26687,0.092138813,0.063001597,0.044588764,0.033050607,0.025118231,0.018289622,0.014834888
26688,0.092138169,0.063000914,0.044588239,0.033050178,0.025117898,0.018289367,0.014834678
26689,0.092137527,0.063000286,0.044587714,0.033049748,0.025117565,0.018289111,0.014834468
26690,0.092136887,0.062999604,0.04458719,0.033049318,0.025117232,0.018288855,0.014834258
26691,0.092136265,0.062998921,0.044586665,0.033048889,0.025116899,0.0182886,0.014834047
26692,0.092135554,0.062998239,0.04458614,0.033048459,0.025116566,0.018288344,0.014833837
26693,0.092134872,0.062997557,0.044585615,0.03304803,0.025116233,0.018288089,0.014833627
26694,0.092134402,0.062996874,0.04458509,0.0330476,0.025115901,0.018287833,0.014833417
26695,0.092133969,0.06299633,0.044584643,0.03304717,0.025115568,0.018287578,0.014833207
26696,0.092133332,0.062995648,0.044584118,0.033046741,0.025115235,0.018287322,0.014832997
26697,0.092132699,0.062994965,0.044583594,0.033046311,0.025114902,0.018287067,0.014832787
26698,0.092132054,0.062994283,0.044583069,0.033045882,0.025114569,0.018286811,0.014832577
26699,0.092131498,0.062993601,0.044582544,0.033045452,0.025114236,0.018286556,0.014832367
26700,0.092130847,0.062992918,0.044582019,0.033045023,0.025113903,0.0182863,0.014832157
26701,0.092130249,0.062992236,0.044581495,0.033044593,0.025113571,0.018286045,0.014831947
26702,0.092129663,0.062991554,0.04458097,0.033044164,0.025113238,0.018285789,0.014831737
26703,0.092129019,0.062990871,0.044580445,0.033043734,0.025112905,0.018285534,0.014831527
26704,0.092128347,0.062990189,0.04457992,0.033043305,0.025112572,0.018285279,0.014831317
26705,0.09212771,0.062989507,0.044579396,0.033042875,0.025112239,0.018285023,0.014831107
26706,0.092127039,0.062988825,0.044578871,0.033042446,0.025111907,0.018284768,0.014830897
26707,0.092126328,0.062988142,0.044578346,0.033042016,0.025111574,0.018284512,0.014830687
26708,0.092125624,0.06298755,0.044577822,0.033041587,0.025111241,0.018284257,0.014830477
26709,0.092124947,0.062986922,0.044577297,0.033041157,0.025110908,0.018284001,0.014830267
26710,0.092124287,0.06298624,0.044576772,0.033040728,0.025110576,0.018283746,0.014830057
26711,0.092123576,0.062985557,0.044576248,0.033040299,0.025110243,0.018283491,0.014829847
26712,0.092122976,0.062984875,0.044575723,0.033039869,0.02510991,0.018283235,0.014829637
26713,0.092122357,0.062984193,0.044575198,0.03303944,0.025109578,0.01828298,0.014829427
26714,0.09212168,0.062983511,0.044574674,0.033039011,0.025109245,0.018282725,0.014829217
26715,0.092121105,0.062982936,0.044574149,0.033038581,0.025108912,0.018282469,0.014829007
26716,0.092120508,0.062982254,0.044573625,0.033038152,0.025108579,0.018282214,0.014828797
26717,0.092119865,0.062981572,0.0445731,0.033037722,0.025108247,0.018281958,0.014828587
26718,0.092119185,0.062980944,0.044572575,0.033037293,0.025107914,0.018281703,0.014828377
26719,0.092118537,0.062980262,0.044572051,0.033036864,0.025107582,0.018281448,0.014828167
26720,0.092117833,0.06297958,0.044571526,0.033036435,0.025107249,0.018281193,0.014827957
26721,0.092117242,0.062978898,0.044571002,0.033036005,0.025106916,0.018280937,0.014827747
26722,0.092116579,0.062978216,0.044570477,0.033035576,0.025106584,0.018280682,0.014827537
26723,0.092115983,0.062977534,0.044569953,0.033035147,0.025106251,0.018280427,0.014827327
26724,0.092115304,0.062976852,0.044569428,0.033034718,0.025105918,0.018280171,0.014827117
26725,0.092114639,0.06297617,0.044568904,0.033034288,0.025105586,0.018279916,0.014826907
26726,0.092113978,0.062975488,0.044568379,0.033033859,0.025105253,0.018279661,0.014826698
26727,0.092113296,0.062974806,0.044567855,0.03303343,0.025104921,0.018279405,0.014826488
26728,0.092112699,0.062974124,0.044567331,0.033033001,0.025104588,0.01827915,0.014826278
26729,0.092112066,0.062973441,0.044566806,0.033032571,0.025104256,0.018278895,0.014826068
26730,0.092111388,0.062972759,0.044566282,0.033032142,0.025103923,0.01827864,0.014825858
26731,0.092110727,0.062972077,0.044565757,0.033031713,0.02510359,0.018278385,0.014825648
26732,0.092110099,0.062971396,0.044565233,0.033031284,0.025103258,0.018278129,0.014825438
26733,0.092109483,0.062970714,0.044564709,0.033030855,0.025102925,0.018277874,0.014825229
26734,0.092108819,0.062970032,0.044564184,0.033030426,0.025102593,0.018277619,0.014825019
26735,0.092108205,0.06296935,0.04456366,0.033029997,0.02510226,0.018277364,0.014824809
26736,0.092107586,0.062968668,0.044563135,0.033029568,0.025101928,0.018277108,0.014824599
26737,0.092107006,0.062968074,0.044562611,0.033029138,0.025101595,0.018276853,0.014824389
26738,0.092106302,0.062967392,0.044562087,0.033028709,0.025101263,0.018276598,0.014824179
26739,0.092105691,0.06296671,0.044561563,0.03302828,0.025100931,0.018276343,0.01482397
26740,0.092105063,0.062966123,0.044561038,0.033027851,0.025100598,0.018276088,0.01482376
26741,0.092104366,0.062965441,0.044560514,0.033027422,0.025100266,0.018275833,0.01482355
26742,0.092103663,0.062964759,0.04455999,0.033026993,0.025099933,0.018275578,0.01482334
26743,0.09210307,0.062964169,0.044559466,0.033026564,0.025099601,0.018275322,0.014823131
26744,0.092102396,0.062963487,0.044558941,0.033026135,0.025099268,0.018275067,0.014822921
26745,0.092101744,0.062962805,0.044558417,0.033025706,0.025098936,0.018274812,0.014822711
26746,0.092101131,0.062962123,0.044557893,0.033025277,0.025098604,0.018274557,0.014822501
26747,0.092100506,0.062961528,0.044557369,0.033024848,0.025098271,0.018274302,0.014822292
26748,0.092099858,0.062960846,0.044556845,0.033024419,0.025097939,0.018274047,0.014822082
26749,0.092099193,0.062960164,0.04455632,0.03302399,0.025097607,0.018273792,0.014821872
26750,0.092098503,0.062959483,0.044555796,0.033023561,0.025097274,0.018273537,0.014821662
26751,0.092097863,0.062958801,0.044555272,0.033023133,0.025096942,0.018273282,0.014821453
26752,0.092097233,0.062958119,0.044554748,0.033022704,0.02509661,0.018273027,0.014821243
26753,0.092096564,0.062957437,0.044554224,0.033022275,0.025096277,0.018272772,0.014821033
26754,0.092095926,0.062956756,0.0445537,0.033021846,0.025095945,0.018272516,0.014820824
26755,0.09209531,0.062956074,0.044553176,0.033021417,0.025095613,0.018272261,0.014820614
26756,0.092094722,0.062955392,0.044552652,0.033020988,0.02509528,0.018272006,0.014820404
26757,0.092094238,0.062954807,0.044552206,0.033020559,0.025094948,0.018271751,0.014820194
26758,0.09209362,0.062954229,0.044551682,0.033020131,0.025094616,0.018271496,0.014819985
26759,0.092092995,0.062953625,0.044551158,0.033019702,0.025094283,0.018271241,0.014819775
26760,0.092092376,0.062952943,0.044550634,0.033019273,0.025093951,0.018270986,0.014819565
26761,0.092091722,0.062952262,0.04455011,0.033018844,0.025093619,0.018270731,0.014819356
26762,0.09209108,0.06295158,0.044549586,0.033018415,0.025093287,0.018270476,0.014819146
26763,0.092090479,0.062950898,0.044549062,0.033017987,0.025092955,0.018270221,0.014818937
26764,0.092089839,0.062950217,0.044548538,0.033017558,0.025092622,0.018269966,0.014818727
26765,0.092089217,0.062949613,0.044548014,0.033017129,0.02509229,0.018269712,0.014818517
26766,0.092088506,0.062948932,0.04454749,0.0330167,0.025091958,0.018269457,0.014818308
26767,0.092087902,0.06294825,0.044546966,0.033016272,0.025091626,0.018269202,0.014818098
26768,0.092087224,0.062947569,0.044546442,0.033015843,0.025091294,0.018268947,0.014817888
26769,0.092086544,0.062946887,0.044545918,0.033015414,0.025090961,0.018268692,0.014817679
26770,0.092085907,0.062946206,0.044545394,0.033014986,0.025090629,0.018268437,0.014817469
26771,0.092085222,0.062945524,0.04454487,0.033014557,0.025090297,0.018268182,0.01481726
26772,0.092084539,0.062944843,0.044544346,0.033014128,0.025089965,0.018267927,0.01481705
26773,0.092083929,0.062944161,0.044543822,0.0330137,0.025089633,0.018267672,0.014816841
26774,0.092083367,0.06294348,0.044543298,0.033013271,0.025089301,0.018267417,0.014816631
26775,0.092082859,0.062942798,0.044542775,0.033012842,0.025088969,0.018267162,0.014816421
26776,0.092082264,0.062942117,0.044542251,0.033012414,0.025088637,0.018266908,0.014816212
26777,0.092081585,0.062941436,0.044541727,0.033011985,0.025088304,0.018266653,0.014816002
26778,0.092080998,0.062940754,0.044541203,0.033011557,0.025087972,0.018266398,0.014815793
26779,0.092080295,0.062940073,0.044540679,0.033011128,0.02508764,0.018266143,0.014815583
26780,0.092079621,0.062939392,0.044540156,0.033010699,0.025087308,0.018265888,0.014815374
26781,0.092078957,0.06293871,0.044539632,0.033010271,0.025086976,0.018265633,0.014815164
26782,0.092078315,0.062938029,0.044539108,0.033009842,0.025086644,0.018265378,0.014814955
26783,0.092077637,0.062937348,0.044538584,0.033009414,0.025086312,0.018265124,0.014814745
26784,0.092076961,0.062936666,0.044538061,0.033008985,0.02508598,0.018264869,0.014814536
26785,0.092076394,0.062936064,0.044537537,0.033008557,0.025085648,0.018264614,0.014814326
26786,0.092075727,0.062935383,0.044537013,0.033008128,0.025085316,0.018264359,0.014814117
26787,0.092075065,0.062934701,0.04453649,0.0330077,0.025084984,0.018264104,0.014813907
26788,0.0920745,0.06293402,0.044535966,0.033007271,0.025084652,0.01826385,0.014813698
26789,0.092073823,0.062933339,0.044535442,0.033006843,0.02508432,0.018263595,0.014813488
26790,0.09207317,0.062932658,0.044534919,0.033006414,0.025083988,0.01826334,0.014813279
26791,0.092072658,0.062932096,0.044534473,0.033005986,0.025083656,0.018263085,0.014813069
26792,0.092072057,0.062931415,0.044533949,0.033005558,0.025083324,0.018262831,0.01481286
26793,0.092071394,0.062930734,0.044533426,0.033005129,0.025082992,0.018262576,0.014812651
26794,0.092070803,0.062930053,0.044532902,0.033004701,0.025082661,0.018262321,0.014812441
26795,0.092070175,0.062929372,0.044532379,0.033004272,0.025082329,0.018262067,0.014812232
26796,0.092069519,0.062928691,0.044531855,0.033003844,0.025081997,0.018261812,0.014812022
26797,0.092068842,0.06292801,0.044531332,0.033003416,0.025081665,0.018261557,0.014811813
26798,0.092068201,0.062927328,0.044530808,0.033002987,0.025081333,0.018261302,0.014811603
26799,0.092067589,0.062926647,0.044530284,0.033002559,0.025081001,0.018261048,0.014811394
26800,0.092066886,0.062925966,0.044529761,0.033002131,0.025080669,0.018260793,0.014811185
26801,0.092066217,0.062925285,0.044529237,0.033001702,0.025080337,0.018260538,0.014810975
26802,0.092065603,0.062924604,0.044528714,0.033001274,0.025080006,0.018260284,0.014810766
26803,0.092065,0.062923923,0.044528191,0.033000846,0.025079674,0.018260029,0.014810557
26804,0.092064325,0.062923242,0.044527667,0.033000418,0.025079342,0.018259774,0.014810347
26805,0.092063713,0.062922561,0.044527144,0.032999989,0.02507901,0.01825952,0.014810138
26806,0.092063218,0.06292188,0.04452662,0.032999561,0.025078678,0.018259265,0.014809928
26807,0.092062565,0.062921199,0.044526097,0.032999133,0.025078347,0.018259011,0.014809719
26808,0.092061969,0.062920518,0.044525573,0.032998705,0.025078015,0.018258756,0.01480951
26809,0.092061322,0.062919837,0.04452505,0.032998276,0.025077683,0.018258501,0.0148093
26810,0.09206073,0.062919243,0.044524527,0.032997848,0.025077351,0.018258247,0.014809091
26811,0.092060141,0.062918562,0.044524003,0.03299742,0.02507702,0.018257992,0.014808882
26812,0.092059513,0.062917881,0.04452348,0.032996992,0.025076688,0.018257738,0.014808673
26813,0.092058865,0.0629172,0.044522956,0.032996564,0.025076356,0.018257483,0.014808463
26814,0.092058202,0.062916519,0.044522433,0.032996136,0.025076024,0.018257228,0.014808254
26815,0.092057492,0.062915838,0.04452191,0.032995707,0.025075693,0.018256974,0.014808045
26816,0.092056914,0.062915157,0.044521387,0.032995279,0.025075361,0.018256719,0.014807835
26817,0.092056276,0.062914476,0.044520863,0.032994851,0.025075029,0.018256465,0.014807626
26818,0.092055608,0.06291388,0.04452034,0.032994423,0.025074698,0.01825621,0.014807417
26819,0.092054958,0.062913199,0.044519817,0.032993995,0.025074366,0.018255956,0.014807207
26820,0.092054354,0.062912519,0.044519293,0.032993567,0.025074034,0.018255701,0.014806998
26821,0.092053793,0.062911838,0.04451877,0.032993139,0.025073703,0.018255447,0.014806789
26822,0.092053113,0.062911157,0.044518247,0.032992711,0.025073371,0.018255192,0.01480658
26823,0.092052476,0.062910476,0.044517724,0.032992283,0.025073039,0.018254938,0.01480637
26824,0.092051856,0.062909796,0.0445172,0.032991855,0.025072708,0.018254683,0.014806161
26825,0.092051159,0.062909115,0.044516677,0.032991427,0.025072376,0.018254429,0.014805952
26826,0.092050509,0.062908434,0.044516154,0.032990999,0.025072044,0.018254174,0.014805743
26827,0.092049878,0.062907753,0.044515631,0.032990571,0.025071713,0.01825392,0.014805533
26828,0.092049205,0.062907073,0.044515108,0.032990143,0.025071381,0.018253665,0.014805324
26829,0.092048555,0.062906392,0.044514585,0.032989715,0.02507105,0.018253411,0.014805115
26830,0.092047846,0.062905711,0.044514061,0.032989287,0.025070718,0.018253156,0.014804906
26831,0.092047248,0.062905031,0.044513538,0.032988859,0.025070386,0.018252902,0.014804697
26832,0.092046674,0.06290435,0.044513015,0.032988431,0.025070055,0.018252647,0.014804487
26833,0.092046203,0.06290367,0.044512492,0.032988003,0.025069723,0.018252393,0.014804278
26834,0.092045552,0.062902989,0.044511969,0.032987575,0.025069392,0.018252139,0.014804069
26835,0.092044889,0.062902308,0.044511446,0.032987147,0.02506906,0.018251884,0.01480386
26836,0.092044249,0.062901628,0.044510923,0.032986719,0.025068729,0.01825163,0.014803651
26837,0.092043546,0.062900947,0.0445104,0.032986291,0.025068397,0.018251375,0.014803442
26838,0.092042921,0.062900267,0.044509877,0.032985863,0.025068066,0.018251121,0.014803232
26839,0.092042329,0.062899586,0.044509354,0.032985435,0.025067734,0.018250867,0.014803023
26840,0.092041705,0.062898983,0.044508831,0.032985007,0.025067403,0.018250612,0.014802814
26841,0.092041193,0.062898433,0.044508308,0.03298458,0.025067071,0.018250358,0.014802605
26842,0.092040563,0.062897832,0.044507785,0.032984152,0.02506674,0.018250103,0.014802396
26843,0.092039898,0.062897151,0.044507262,0.032983724,0.025066408,0.018249849,0.014802187
26844,0.092039327,0.062896471,0.044506739,0.032983296,0.025066077,0.018249595,0.014801978
26845,0.092038617,0.06289579,0.044506216,0.032982868,0.025065745,0.01824934,0.014801768
26846,0.092038013,0.06289511,0.044505693,0.032982441,0.025065414,0.018249086,0.014801559
26847,0.092037374,0.062894429,0.04450517,0.032982013,0.025065083,0.018248832,0.01480135
26848,0.092036705,0.062893749,0.044504647,0.032981585,0.025064751,0.018248577,0.014801141
26849,0.092036071,0.062893068,0.044504124,0.032981157,0.02506442,0.018248323,0.014800932
26850,0.092035459,0.062892388,0.044503601,0.032980729,0.025064088,0.018248069,0.014800723
26851,0.092034815,0.062891707,0.044503078,0.032980302,0.025063757,0.018247815,0.014800514
26852,0.092034134,0.062891027,0.044502555,0.032979874,0.025063426,0.01824756,0.014800305
26853,0.092033561,0.062890346,0.044502032,0.032979446,0.025063094,0.018247306,0.014800096
26854,0.092032907,0.062889666,0.044501509,0.032979018,0.025062763,0.018247052,0.014799887
26855,0.092032211,0.062888985,0.044500986,0.032978591,0.025062431,0.018246797,0.014799678
26856,0.09203158,0.062888305,0.044500463,0.032978163,0.0250621,0.018246543,0.014799469
26857,0.092030933,0.062887624,0.04449994,0.032977735,0.025061769,0.018246289,0.01479926
26858,0.092030331,0.062886944,0.044499418,0.032977308,0.025061438,0.018246035,0.014799051
26859,0.092029739,0.062886264,0.044498895,0.03297688,0.025061106,0.01824578,0.014798841
26860,0.092029174,0.062885583,0.044498372,0.032976452,0.025060775,0.018245526,0.014798632
26861,0.092028478,0.062884903,0.044497849,0.032976025,0.025060444,0.018245272,0.014798423
26862,0.092027855,0.062884222,0.044497326,0.032975597,0.025060112,0.018245018,0.014798214
26863,0.092027244,0.062883542,0.044496804,0.032975169,0.025059781,0.018244764,0.014798005
26864,0.092026575,0.062882862,0.044496281,0.032974742,0.02505945,0.018244509,0.014797796
26865,0.092025986,0.062882182,0.044495758,0.032974314,0.025059119,0.018244255,0.014797588
26866,0.092025343,0.062881501,0.044495235,0.032973887,0.025058787,0.018244001,0.014797379
26867,0.092024683,0.062880821,0.044494713,0.032973459,0.025058456,0.018243747,0.01479717
26868,0.092024045,0.062880141,0.04449419,0.032973032,0.025058125,0.018243493,0.014796961
26869,0.092023476,0.06287946,0.044493667,0.032972604,0.025057794,0.018243239,0.014796752
26870,0.092022766,0.06287878,0.044493144,0.032972177,0.025057462,0.018242984,0.014796543
26871,0.092022201,0.0628781,0.044492622,0.032971749,0.025057131,0.01824273,0.014796334
26872,0.092021541,0.06287742,0.044492099,0.032971321,0.0250568,0.018242476,0.014796125
26873,0.092020901,0.06287674,0.044491698,0.032970894,0.025056469,0.018242222,0.014795916
26874,0.092020331,0.062876138,0.044491176,0.032970467,0.025056138,0.018241968,0.014795707
26875,0.092019648,0.062875458,0.044490653,0.032970039,0.025055807,0.018241714,0.014795498
26876,0.092018973,0.062874778,0.04449013,0.032969612,0.025055475,0.01824146,0.014795289
26877,0.092018332,0.062874098,0.044489608,0.032969184,0.025055144,0.018241206,0.01479508
26878,0.09201768,0.062873418,0.044489085,0.032968757,0.025054813,0.018240952,0.014794871
26879,0.092017018,0.062872738,0.044488563,0.032968329,0.025054482,0.018240698,0.014794662
26880,0.092016452,0.062872057,0.04448804,0.032967902,0.025054151,0.018240443,0.014794454
26881,0.09201582,0.062871377,0.044487517,0.032967474,0.02505382,0.018240189,0.014794245
26882,0.092015142,0.062870697,0.044486995,0.032967047,0.025053489,0.018239935,0.014794036
26883,0.092014493,0.062870017,0.044486472,0.03296662,0.025053158,0.018239681,0.014793827
26884,0.092013814,0.062869337,0.04448595,0.032966192,0.025052827,0.018239427,0.014793618
26885,0.092013162,0.062868657,0.044485427,0.032965765,0.025052496,0.018239173,0.014793409
26886,0.092012502,0.062867977,0.044484905,0.032965338,0.025052165,0.018238919,0.0147932
26887,0.092011836,0.062867297,0.044484382,0.03296491,0.025051834,0.018238665,0.014792992
26888,0.09201117,0.062866617,0.04448386,0.032964483,0.025051503,0.018238411,0.014792783
26889,0.09201046,0.062865937,0.044483337,0.032964056,0.025051171,0.018238157,0.014792574
26890,0.092009853,0.062865257,0.044482815,0.032963628,0.02505084,0.018237903,0.014792365
26891,0.09200923,0.062864577,0.044482292,0.032963201,0.025050509,0.018237649,0.014792156
26892,0.092008613,0.062863897,0.04448177,0.032962774,0.025050179,0.018237395,0.014791947
26893,0.092007991,0.062863217,0.044481248,0.032962347,0.025049848,0.018237141,0.014791739
26894,0.092007389,0.062862537,0.044480725,0.032961919,0.025049517,0.018236887,0.01479153
26895,0.092006726,0.062861857,0.044480203,0.032961492,0.025049186,0.018236633,0.014791321
26896,0.092006037,0.062861232,0.04447968,0.032961065,0.025048855,0.018236379,0.014791112
26897,0.092005393,0.062860552,0.044479158,0.032960638,0.025048524,0.018236126,0.014790904
26898,0.092004769,0.062859927,0.044478636,0.03296021,0.025048193,0.018235872,0.014790695
26899,0.092004194,0.062859332,0.044478113,0.032959783,0.025047862,0.018235618,0.014790486
26900,0.092003559,0.062858731,0.044477591,0.032959356,0.025047531,0.018235364,0.014790277
26901,0.092002891,0.062858051,0.044477069,0.032958929,0.0250472,0.01823511,0.014790069
26902,0.09200234,0.062857371,0.044476546,0.032958502,0.025046869,0.018234856,0.01478986
26903,0.092001743,0.062856691,0.044476024,0.032958075,0.025046538,0.018234602,0.014789651
26904,0.092001085,0.062856012,0.044475502,0.032957648,0.025046207,0.018234348,0.014789442
26905,0.092000401,0.062855332,0.04447498,0.032957221,0.025045877,0.018234094,0.014789234
26906,0.09199976,0.062854652,0.044474457,0.032956793,0.025045546,0.018233841,0.014789025
26907,0.091999132,0.062853972,0.044473935,0.032956366,0.025045215,0.018233587,0.014788816
26908,0.091998466,0.062853293,0.044473413,0.032955939,0.025044884,0.018233333,0.014788608
26909,0.091997832,0.062852613,0.044472891,0.032955512,0.025044553,0.018233079,0.014788399
26910,0.091997186,0.062851933,0.044472369,0.032955085,0.025044223,0.018232825,0.01478819
26911,0.091996504,0.062851254,0.044471846,0.032954658,0.025043892,0.018232571,0.014787982
26912,0.091995837,0.062850574,0.044471324,0.032954231,0.025043561,0.018232318,0.014787773
26913,0.091995141,0.062849894,0.044470802,0.032953804,0.02504323,0.018232064,0.014787564
26914,0.091994515,0.062849215,0.04447028,0.032953377,0.025042899,0.01823181,0.014787356
26915,0.091993997,0.062848535,0.044469758,0.03295295,0.025042569,0.018231556,0.014787147
26916,0.091993347,0.062847855,0.044469236,0.032952523,0.025042238,0.018231303,0.014786938
26917,0.091992748,0.062847265,0.044468714,0.032952096,0.025041907,0.018231049,0.01478673
26918,0.091992146,0.062846586,0.044468191,0.032951669,0.025041576,0.018230795,0.014786521
26919,0.091991466,0.062845906,0.044467669,0.032951242,0.025041246,0.018230541,0.014786312
26920,0.091990846,0.062845281,0.044467147,0.032950815,0.025040915,0.018230288,0.014786104
26921,0.091990188,0.062844602,0.044466625,0.032950388,0.025040584,0.018230034,0.014785895
26922,0.091989486,0.062844,0.044466103,0.032949962,0.025040254,0.01822978,0.014785687
26923,0.09198881,0.062843321,0.044465581,0.032949535,0.025039923,0.018229526,0.014785478
