iteration,exp4,exp5,exp6,exp7,exp8,exp9,exp10
26795,0.032186673,0.044551137,0.053733962,0.06032143,0.064955692,0.069170747,0.071498122
26796,0.03218786,0.044552639,0.053735598,0.060323147,0.06495744,0.069172526,0.071499913
26797,0.032189046,0.04455414,0.053737234,0.060324863,0.064959188,0.069174305,0.071501703
26798,0.032190233,0.044555641,0.05373887,0.06032658,0.064960937,0.069176084,0.071503493
26799,0.032191419,0.044557143,0.053740506,0.060328296,0.064962685,0.069177863,0.071505284
26800,0.032192606,0.044558644,0.053742142,0.060330013,0.064964433,0.069179642,0.071507074
26801,0.032193792,0.044560145,0.053743778,0.060331729,0.064966181,0.069181421,0.071508865
26802,0.032194979,0.044561647,0.053745414,0.060333445,0.06496793,0.0691832,0.071510655
26803,0.032196165,0.044563148,0.05374705,0.060335162,0.064969678,0.069184979,0.071512446
26804,0.032197352,0.044564649,0.053748687,0.060336878,0.064971426,0.069186758,0.071514236
26805,0.032198539,0.04456615,0.053750323,0.060338595,0.064973174,0.069188537,0.071516026
26806,0.032199725,0.044567652,0.053751959,0.060340311,0.064974922,0.069190316,0.071517817
26807,0.032200912,0.044569153,0.053753595,0.060342028,0.064976671,0.069192095,0.071519607
26808,0.032202098,0.044570654,0.053755231,0.060343744,0.064978419,0.069193873,0.071521397
26809,0.032203285,0.044572156,0.053756867,0.06034546,0.064980167,0.069195652,0.071523187
26810,0.032204471,0.044573657,0.053758503,0.060347177,0.064981915,0.069197431,0.071524978
26811,0.032205658,0.044575158,0.053760139,0.060348893,0.064983663,0.06919921,0.071526768
26812,0.032206844,0.044576659,0.053761775,0.060350609,0.064985411,0.069200988,0.071528558
26813,0.032208031,0.04457816,0.053763411,0.060352326,0.064987159,0.069202767,0.071530348
26814,0.032209217,0.044579662,0.053765047,0.060354042,0.064988907,0.069204546,0.071532138
26815,0.032210404,0.044581163,0.053766683,0.060355758,0.064990655,0.069206324,0.071533928
26816,0.032211591,0.044582664,0.053768318,0.060357474,0.064992403,0.069208103,0.071535719
26817,0.032212777,0.044584165,0.053769954,0.060359191,0.064994151,0.069209882,0.071537509
26818,0.032213964,0.044585666,0.05377159,0.060360907,0.064995899,0.06921166,0.071539299
26819,0.03221515,0.044587168,0.053773226,0.060362623,0.064997647,0.069213439,0.071541089
26820,0.032216337,0.044588669,0.053774862,0.060364339,0.064999395,0.069215218,0.071542879
26821,0.032217524,0.04459017,0.053776498,0.060366056,0.065001143,0.069216996,0.071544669
26822,0.03221871,0.044591671,0.053778134,0.060367772,0.065002891,0.069218775,0.071546459
26823,0.032219897,0.044593173,0.05377977,0.060369488,0.065004639,0.069220554,0.071548249
26824,0.032221083,0.044594674,0.053781406,0.060371204,0.065006387,0.069222332,0.071550039
26825,0.03222227,0.044596175,0.053783042,0.06037292,0.065008135,0.069224111,0.071551829
26826,0.032223457,0.044597676,0.053784678,0.060374637,0.065009883,0.069225889,0.07155362
26827,0.032224643,0.044599177,0.053786314,0.060376353,0.065011631,0.069227668,0.07155541
26828,0.03222583,0.044600679,0.053787949,0.060378069,0.065013378,0.069229447,0.0715572
26829,0.032227017,0.04460218,0.053789585,0.060379785,0.065015126,0.069231225,0.07155899
26830,0.032228203,0.044603681,0.053791221,0.060381501,0.065016874,0.069233004,0.071560779
26831,0.03222939,0.044605182,0.053792857,0.060383217,0.065018622,0.069234782,0.071562569
26832,0.032230577,0.044606683,0.053794493,0.060384933,0.06502037,0.069236561,0.071564359
26833,0.032231764,0.044608185,0.053796129,0.06038665,0.065022118,0.069238339,0.071566149
26834,0.03223295,0.044609686,0.053797765,0.060388366,0.065023866,0.069240118,0.071567939
26835,0.032234137,0.044611187,0.053799401,0.060390082,0.065025614,0.069241896,0.071569729
26836,0.032235324,0.044612689,0.053801037,0.060391798,0.065027361,0.069243675,0.071571519
26837,0.032236511,0.04461419,0.053802672,0.060393514,0.065029109,0.069245453,0.071573309
26838,0.032237697,0.044615691,0.053804308,0.060395231,0.065030857,0.069247232,0.071575099
26839,0.032238884,0.044617193,0.053805944,0.060396947,0.065032605,0.069249011,0.071576889
26840,0.032240071,0.044618694,0.05380758,0.060398663,0.065034353,0.069250789,0.071578679
26841,0.032241258,0.044620195,0.053809216,0.060400379,0.065036101,0.069252568,0.071580469
26842,0.032242445,0.044621697,0.053810852,0.060402095,0.065037849,0.069254346,0.071582259
26843,0.032243632,0.044623198,0.053812488,0.060403811,0.065039597,0.069256125,0.071584049
26844,0.032244819,0.044624699,0.053814124,0.060405528,0.065041344,0.069257903,0.071585839
26845,0.032246005,0.0446262,0.05381576,0.060407244,0.065043092,0.069259682,0.071587629
26846,0.032247192,0.044627702,0.053817396,0.06040896,0.06504484,0.06926146,0.071589419
26847,0.032248379,0.044629203,0.053819032,0.060410676,0.065046588,0.069263239,0.071591209
26848,0.032249566,0.044630705,0.053820668,0.060412392,0.065048336,0.069265017,0.071592999
26849,0.032250753,0.044632206,0.053822304,0.060414108,0.065050084,0.069266796,0.071594789
26850,0.03225194,0.044633708,0.05382394,0.060415825,0.065051832,0.069268574,0.071596579
26851,0.032253127,0.044635209,0.053825576,0.060417541,0.06505358,0.069270353,0.071598369
26852,0.032254315,0.044636711,0.053827212,0.060419257,0.065055328,0.069272131,0.071600159
26853,0.032255502,0.044638212,0.053828848,0.060420974,0.065057076,0.06927391,0.071601949
26854,0.032256689,0.044639714,0.053830484,0.06042269,0.065058824,0.069275689,0.071603739
26855,0.032257876,0.044641216,0.05383212,0.060424406,0.065060572,0.069277467,0.071605529
26856,0.032259063,0.044642717,0.053833756,0.060426122,0.065062319,0.069279246,0.071607319
26857,0.03226025,0.044644219,0.053835392,0.060427839,0.065064067,0.069281024,0.071609109
26858,0.032261438,0.04464572,0.053837028,0.060429555,0.065065815,0.069282803,0.071610899
26859,0.032262625,0.044647222,0.053838664,0.060431271,0.065067563,0.069284581,0.071612689
26860,0.032263812,0.044648723,0.0538403,0.060432987,0.065069311,0.06928636,0.071614479
26861,0.032264999,0.044650225,0.053841936,0.060434703,0.065071059,0.069288138,0.071616268
26862,0.032266186,0.044651726,0.053843572,0.06043642,0.065072807,0.069289916,0.071618058
26863,0.032267373,0.044653228,0.053845208,0.060438136,0.065074554,0.069291695,0.071619848
26864,0.03226856,0.044654729,0.053846844,0.060439852,0.065076302,0.069293473,0.071621638
26865,0.032269748,0.044656231,0.05384848,0.060441568,0.06507805,0.069295252,0.071623428
26866,0.032270935,0.044657732,0.053850116,0.060443284,0.065079798,0.06929703,0.071625218
26867,0.032272122,0.044659234,0.053851752,0.060445,0.065081545,0.069298808,0.071627007
26868,0.032273309,0.044660736,0.053853388,0.060446716,0.065083293,0.069300587,0.071628797
26869,0.032274496,0.044662237,0.053855024,0.060448433,0.065085041,0.069302365,0.071630587
26870,0.032275684,0.044663739,0.05385666,0.060450149,0.065086789,0.069304144,0.071632377
26871,0.032276871,0.04466524,0.053858296,0.060451865,0.065088537,0.069305922,0.071634167
26872,0.032278058,0.044666742,0.053859932,0.060453581,0.065090284,0.0693077,0.071635956
26873,0.032279245,0.044668244,0.053861568,0.060455297,0.065092032,0.069309479,0.071637746
26874,0.032280432,0.044669745,0.053863204,0.060457013,0.06509378,0.069311257,0.071639536
26875,0.032281619,0.044671247,0.05386484,0.06045873,0.065095528,0.069313036,0.071641326
26876,0.032282807,0.044672748,0.053866476,0.060460446,0.065097275,0.069314814,0.071643116
26877,0.032283994,0.04467425,0.053868112,0.060462162,0.065099023,0.069316592,0.071644905
26878,0.032285181,0.044675752,0.053869748,0.060463878,0.065100771,0.069318371,0.071646695
26879,0.032286368,0.044677253,0.053871384,0.060465594,0.065102519,0.069320149,0.071648485
26880,0.032287555,0.044678755,0.05387302,0.06046731,0.065104266,0.069321927,0.071650275
26881,0.032288742,0.044680256,0.053874656,0.060469026,0.065106014,0.069323706,0.071652064
26882,0.032289929,0.044681758,0.053876292,0.060470743,0.065107762,0.069325484,0.071653854
26883,0.032291117,0.04468326,0.053877928,0.060472459,0.06510951,0.069327263,0.071655644
26884,0.032292304,0.044684761,0.053879564,0.060474175,0.065111258,0.069329041,0.071657434
26885,0.032293491,0.044686263,0.0538812,0.060475891,0.065113005,0.069330819,0.071659224
26886,0.032294678,0.044687765,0.053882836,0.060477607,0.065114753,0.069332598,0.071661013
26887,0.032295865,0.044689266,0.053884472,0.060479323,0.065116501,0.069334376,0.071662803
26888,0.032297053,0.044690768,0.053886108,0.060481039,0.065118249,0.069336154,0.071664593
26889,0.03229824,0.04469227,0.053887745,0.060482756,0.065119996,0.069337933,0.071666383
26890,0.032299427,0.044693771,0.053889381,0.060484472,0.065121744,0.069339711,0.071668172
26891,0.032300614,0.044695273,0.053891017,0.060486188,0.065123492,0.069341489,0.071669962
26892,0.032301801,0.044696775,0.053892653,0.060487904,0.065125239,0.069343267,0.071671752
26893,0.032302989,0.044698276,0.053894289,0.06048962,0.065126987,0.069345046,0.071673541
26894,0.032304176,0.044699778,0.053895925,0.060491336,0.065128735,0.069346824,0.071675331
26895,0.032305363,0.04470128,0.053897561,0.060493052,0.065130483,0.069348602,0.071677121
26896,0.03230655,0.044702781,0.053899197,0.060494768,0.06513223,0.06935038,0.07167891
26897,0.032307738,0.044704283,0.053900832,0.060496484,0.065133978,0.069352159,0.0716807
26898,0.032308925,0.044705785,0.053902468,0.0604982,0.065135725,0.069353937,0.071682489
26899,0.032310112,0.044707286,0.053904104,0.060499916,0.065137473,0.069355715,0.071684279
26900,0.032311299,0.044708788,0.05390574,0.060501632,0.06513922,0.069357493,0.071686068
26901,0.032312487,0.04471029,0.053907376,0.060503348,0.065140968,0.069359271,0.071687858
26902,0.032313674,0.044711791,0.053909012,0.060505064,0.065142716,0.069361049,0.071689648
26903,0.032314861,0.044713293,0.053910648,0.06050678,0.065144463,0.069362828,0.071691437
26904,0.032316049,0.044714795,0.053912284,0.060508496,0.065146211,0.069364606,0.071693227
26905,0.032317236,0.044716296,0.05391392,0.060510212,0.065147958,0.069366384,0.071695016
26906,0.032318423,0.044717798,0.053915556,0.060511928,0.065149706,0.069368162,0.071696806
26907,0.032319611,0.0447193,0.053917192,0.060513644,0.065151454,0.06936994,0.071698595
26908,0.032320798,0.044720801,0.053918828,0.06051536,0.065153201,0.069371718,0.071700385
26909,0.032321986,0.044722303,0.053920464,0.060517076,0.065154949,0.069373496,0.071702174
26910,0.032323173,0.044723805,0.0539221,0.060518792,0.065156696,0.069375274,0.071703964
26911,0.03232436,0.044725306,0.053923736,0.060520508,0.065158444,0.069377052,0.071705753
26912,0.032325548,0.044726808,0.053925372,0.060522224,0.065160191,0.069378831,0.071707543
26913,0.032326735,0.04472831,0.053927007,0.06052394,0.065161939,0.069380609,0.071709332
26914,0.032327923,0.044729811,0.053928643,0.060525656,0.065163686,0.069382387,0.071711122
26915,0.03232911,0.044731313,0.053930279,0.060527372,0.065165434,0.069384165,0.071712911
26916,0.032330298,0.044732814,0.053931915,0.060529088,0.065167181,0.069385943,0.0717147
26917,0.032331485,0.044734316,0.053933551,0.060530803,0.065168929,0.069387721,0.07171649
26918,0.032332673,0.044735818,0.053935187,0.060532519,0.065170676,0.069389499,0.071718279
26919,0.03233386,0.044737319,0.053936823,0.060534235,0.065172423,0.069391277,0.071720068
26920,0.032335048,0.044738821,0.053938459,0.060535951,0.065174171,0.069393054,0.071721858
26921,0.032336235,0.044740323,0.053940094,0.060537667,0.065175918,0.069394832,0.071723647
26922,0.032337423,0.044741824,0.05394173,0.060539383,0.065177666,0.06939661,0.071725436
26923,0.03233861,0.044743326,0.053943366,0.060541098,0.065179413,0.069398388,0.071727226
26924,0.032339797,0.044744827,0.053945002,0.060542814,0.06518116,0.069400166,0.071729015
26925,0.032340985,0.044746329,0.053946637,0.06054453,0.065182907,0.069401944,0.071730804
26926,0.032342172,0.04474783,0.053948273,0.060546246,0.065184655,0.069403721,0.071732593
26927,0.03234336,0.044749332,0.053949909,0.060547961,0.065186402,0.069405499,0.071734382
26928,0.032344547,0.044750834,0.053951545,0.060549677,0.065188149,0.069407277,0.071736171
26929,0.032345735,0.044752335,0.05395318,0.060551393,0.065189896,0.069409055,0.071737961
26930,0.032346922,0.044753837,0.053954816,0.060553108,0.065191644,0.069410833,0.07173975
26931,0.03234811,0.044755338,0.053956452,0.060554824,0.065193391,0.06941261,0.071741539
26932,0.032349298,0.04475684,0.053958088,0.06055654,0.065195138,0.069414388,0.071743328
26933,0.032350485,0.044758342,0.053959723,0.060558256,0.065196885,0.069416166,0.071745117
26934,0.032351673,0.044759843,0.053961359,0.060559971,0.065198633,0.069417944,0.071746906
26935,0.03235286,0.044761345,0.053962995,0.060561687,0.06520038,0.069419721,0.071748695
26936,0.032354048,0.044762846,0.05396463,0.060563402,0.065202127,0.069421499,0.071750485
26937,0.032355235,0.044764348,0.053966266,0.060565118,0.065203874,0.069423277,0.071752274
26938,0.032356423,0.044765849,0.053967902,0.060566834,0.065205621,0.069425054,0.071754063
26939,0.03235761,0.044767351,0.053969537,0.060568549,0.065207368,0.069426832,0.071755852
26940,0.032358798,0.044768852,0.053971173,0.060570265,0.065209116,0.06942861,0.071757641
26941,0.032359985,0.044770354,0.053972808,0.06057198,0.065210863,0.069430387,0.07175943
26942,0.032361172,0.044771855,0.053974444,0.060573696,0.06521261,0.069432165,0.071761219
26943,0.03236236,0.044773357,0.05397608,0.060575412,0.065214357,0.069433942,0.071763008
26944,0.032363547,0.044774858,0.053977715,0.060577127,0.065216104,0.06943572,0.071764796
26945,0.032364735,0.04477636,0.053979351,0.060578843,0.065217851,0.069437497,0.071766585
26946,0.032365922,0.044777861,0.053980986,0.060580558,0.065219598,0.069439275,0.071768374
26947,0.03236711,0.044779363,0.053982622,0.060582274,0.065221345,0.069441052,0.071770163
26948,0.032368297,0.044780864,0.053984258,0.060583989,0.065223092,0.06944283,0.071771952
26949,0.032369485,0.044782366,0.053985893,0.060585705,0.065224839,0.069444608,0.071773741
26950,0.032370672,0.044783867,0.053987529,0.06058742,0.065226586,0.069446385,0.07177553
26951,0.03237186,0.044785369,0.053989165,0.060589136,0.065228333,0.069448163,0.071777319
26952,0.032373047,0.044786871,0.0539908,0.060590852,0.06523008,0.06944994,0.071779108
26953,0.032374235,0.044788372,0.053992436,0.060592567,0.065231827,0.069451718,0.071780897
26954,0.032375422,0.044789874,0.053994072,0.060594283,0.065233575,0.069453496,0.071782686
26955,0.03237661,0.044791375,0.053995707,0.060595998,0.065235322,0.069455273,0.071784475
26956,0.032377798,0.044792877,0.053997343,0.060597714,0.065237069,0.069457051,0.071786264
26957,0.032378985,0.044794379,0.053998979,0.06059943,0.065238816,0.069458828,0.071788053
26958,0.032380173,0.04479588,0.054000615,0.060601145,0.065240563,0.069460606,0.071789842
26959,0.032381361,0.044797382,0.05400225,0.060602861,0.06524231,0.069462384,0.071791631
26960,0.032382549,0.044798884,0.054003886,0.060604577,0.065244057,0.069464161,0.07179342
26961,0.032383737,0.044800386,0.054005522,0.060606292,0.065245805,0.069465939,0.071795209
26962,0.032384925,0.044801888,0.054007158,0.060608008,0.065247552,0.069467717,0.071796998
26963,0.032386113,0.044803389,0.054008794,0.060609724,0.065249299,0.069469494,0.071798787
26964,0.032387301,0.044804891,0.05401043,0.06061144,0.065251046,0.069471272,0.071800576
26965,0.032388488,0.044806393,0.054012065,0.060613155,0.065252794,0.06947305,0.071802365
26966,0.032389676,0.044807895,0.054013701,0.060614871,0.065254541,0.069474828,0.071804154
26967,0.032390864,0.044809397,0.054015337,0.060616587,0.065256288,0.069476605,0.071805943
26968,0.032392052,0.044810898,0.054016973,0.060618302,0.065258035,0.069478383,0.071807732
26969,0.03239324,0.0448124,0.054018609,0.060620018,0.065259782,0.06948016,0.071809521
26970,0.032394428,0.044813902,0.054020244,0.060621734,0.065261529,0.069481938,0.07181131
26971,0.032395616,0.044815404,0.05402188,0.060623449,0.065263276,0.069483715,0.071813099
26972,0.032396804,0.044816906,0.054023516,0.060625165,0.065265024,0.069485493,0.071814888
26973,0.032397992,0.044818407,0.054025152,0.060626881,0.065266771,0.069487271,0.071816677
26974,0.03239918,0.044819909,0.054026788,0.060628596,0.065268518,0.069489048,0.071818466
26975,0.032400368,0.044821411,0.054028423,0.060630312,0.065270265,0.069490826,0.071820255
26976,0.032401556,0.044822913,0.054030059,0.060632028,0.065272012,0.069492604,0.071822044
26977,0.032402744,0.044824415,0.054031695,0.060633744,0.065273759,0.069494381,0.071823833
26978,0.032403932,0.044825917,0.054033331,0.060635459,0.065275507,0.069496159,0.071825622
26979,0.03240512,0.044827419,0.054034967,0.060637175,0.065277254,0.069497937,0.071827411
26980,0.032406308,0.044828921,0.054036602,0.060638891,0.065279001,0.069499714,0.0718292
26981,0.032407496,0.044830423,0.054038238,0.060640606,0.065280748,0.069501492,0.071830989
26982,0.032408684,0.044831925,0.054039874,0.060642322,0.065282495,0.06950327,0.071832778
26983,0.032409872,0.044833427,0.05404151,0.060644038,0.065284243,0.069505047,0.071834567
26984,0.03241106,0.044834929,0.054043146,0.060645754,0.06528599,0.069506825,0.071836356
26985,0.032412248,0.044836431,0.054044782,0.06064747,0.065287737,0.069508603,0.071838145
26986,0.032413437,0.044837933,0.054046418,0.060649185,0.065289485,0.06951038,0.071839935
26987,0.032414625,0.044839435,0.054048054,0.060650901,0.065291232,0.069512158,0.071841724
26988,0.032415813,0.044840937,0.05404969,0.060652617,0.065292979,0.069513936,0.071843513
26989,0.032417001,0.044842439,0.054051327,0.060654333,0.065294727,0.069515714,0.071845302
26990,0.03241819,0.044843942,0.054052963,0.060656049,0.065296474,0.069517492,0.071847091
26991,0.032419378,0.044845444,0.054054599,0.060657765,0.065298221,0.069519269,0.07184888
26992,0.032420566,0.044846946,0.054056235,0.060659481,0.065299969,0.069521047,0.07185067
26993,0.032421755,0.044848448,0.054057871,0.060661197,0.065301716,0.069522825,0.071852459
26994,0.032422943,0.04484995,0.054059507,0.060662913,0.065303463,0.069524603,0.071854248
26995,0.032424131,0.044851453,0.054061143,0.060664629,0.065305211,0.069526381,0.071856037
26996,0.03242532,0.044852955,0.054062779,0.060666345,0.065306958,0.069528158,0.071857826
26997,0.032426508,0.044854457,0.054064415,0.06066806,0.065308705,0.069529936,0.071859615
26998,0.032427697,0.044855959,0.054066051,0.060669776,0.065310453,0.069531714,0.071861404
26999,0.032428885,0.044857461,0.054067687,0.060671492,0.0653122,0.069533491,0.071863193
27000,0.032430073,0.044858963,0.054069323,0.060673208,0.065313947,0.069535269,0.071864982
27001,0.032431262,0.044860466,0.054070959,0.060674924,0.065315694,0.069537047,0.071866771
27002,0.03243245,0.044861968,0.054072595,0.06067664,0.065317442,0.069538825,0.07186856
27003,0.032433639,0.04486347,0.054074231,0.060678356,0.065319189,0.069540602,0.071870349
27004,0.032434827,0.044864973,0.054075867,0.060680071,0.065320936,0.06954238,0.071872139
27005,0.032436016,0.044866475,0.054077504,0.060681787,0.065322684,0.069544158,0.071873928
27006,0.032437205,0.044867978,0.05407914,0.060683504,0.065324431,0.069545936,0.071875717
27007,0.032438393,0.04486948,0.054080776,0.06068522,0.065326179,0.069547714,0.071877506
27008,0.032439582,0.044870983,0.054082412,0.060686936,0.065327926,0.069549492,0.071879295
27009,0.032440771,0.044872485,0.054084049,0.060688652,0.065329674,0.069551269,0.071881085
27010,0.032441959,0.044873987,0.054085685,0.060690368,0.065331421,0.069553047,0.071882874
27011,0.032443148,0.04487549,0.054087321,0.060692084,0.065333169,0.069554825,0.071884663
27012,0.032444337,0.044876992,0.054088957,0.0606938,0.065334916,0.069556603,0.071886452
27013,0.032445525,0.044878495,0.054090594,0.060695516,0.065336664,0.069558381,0.071888242
27014,0.032446714,0.044879998,0.05409223,0.060697232,0.065338411,0.069560159,0.071890031
27015,0.032447903,0.0448815,0.054093867,0.060698948,0.065340159,0.069561937,0.07189182
27016,0.032449092,0.044883003,0.054095503,0.060700664,0.065341906,0.069563715,0.071893609
27017,0.032450281,0.044884506,0.054097139,0.060702381,0.065343654,0.069565493,0.071895399
27018,0.032451469,0.044886008,0.054098776,0.060704097,0.065345401,0.069567271,0.071897188
27019,0.032452658,0.044887511,0.054100412,0.060705813,0.065347149,0.069569048,0.071898977
27020,0.032453847,0.044889013,0.054102048,0.060707529,0.065348896,0.069570826,0.071900766
27021,0.032455036,0.044890516,0.054103685,0.060709245,0.065350644,0.069572604,0.071902556
27022,0.032456225,0.044892019,0.054105321,0.060710961,0.065352391,0.069574382,0.071904345
27023,0.032457413,0.044893521,0.054106957,0.060712677,0.065354139,0.06957616,0.071906134
27024,0.032458602,0.044895024,0.054108594,0.060714393,0.065355886,0.069577938,0.071907923
27025,0.032459791,0.044896527,0.05411023,0.060716109,0.065357634,0.069579716,0.071909712
27026,0.03246098,0.044898029,0.054111866,0.060717825,0.065359381,0.069581493,0.071911502
27027,0.032462169,0.044899532,0.054113503,0.060719541,0.065361129,0.069583271,0.071913291
27028,0.032463358,0.044901034,0.054115139,0.060721257,0.065362876,0.069585049,0.07191508
27029,0.032464547,0.044902537,0.054116775,0.060722973,0.065364624,0.069586827,0.071916869
27030,0.032465736,0.04490404,0.054118412,0.06072469,0.065366371,0.069588605,0.071918658
27031,0.032466925,0.044905543,0.054120048,0.060726406,0.065368119,0.069590383,0.071920448
27032,0.032468114,0.044907045,0.054121685,0.060728122,0.065369866,0.069592161,0.071922237
27033,0.032469303,0.044908548,0.054123321,0.060729838,0.065371614,0.069593939,0.071924026
27034,0.032470492,0.044910051,0.054124958,0.060731555,0.065373362,0.069595717,0.071925816
27035,0.032471681,0.044911554,0.054126594,0.060733271,0.065375109,0.069597495,0.071927605
27036,0.032472871,0.044913057,0.054128231,0.060734987,0.065376857,0.069599273,0.071929394
27037,0.03247406,0.04491456,0.054129867,0.060736703,0.065378604,0.069601051,0.071931184
27038,0.032475249,0.044916063,0.054131504,0.060738419,0.065380352,0.069602829,0.071932973
27039,0.032476438,0.044917565,0.05413314,0.060740136,0.065382099,0.069604607,0.071934762
27040,0.032477627,0.044919068,0.054134776,0.060741852,0.065383847,0.069606384,0.071936551
27041,0.032478816,0.044920571,0.054136413,0.060743568,0.065385594,0.069608162,0.07193834
27042,0.032480005,0.044922074,0.054138049,0.060745284,0.065387342,0.06960994,0.071940129
27043,0.032481194,0.044923576,0.054139686,0.060747,0.065389089,0.069611718,0.071941919
27044,0.032482383,0.044925079,0.054141322,0.060748716,0.065390837,0.069613496,0.071943708
27045,0.032483572,0.044926582,0.054142958,0.060750432,0.065392584,0.069615273,0.071945497
27046,0.032484761,0.044928084,0.054144595,0.060752148,0.065394332,0.069617051,0.071947286
27047,0.032485951,0.044929587,0.054146231,0.060753864,0.065396079,0.069618829,0.071949075
27048,0.03248714,0.04493109,0.054147867,0.06075558,0.065397826,0.069620606,0.071950864
27049,0.032488329,0.044932593,0.054149503,0.060757296,0.065399574,0.069622384,0.071952653
27050,0.032489518,0.044934095,0.05415114,0.060759012,0.065401321,0.069624162,0.071954442
27051,0.032490707,0.044935598,0.054152776,0.060760728,0.065403068,0.069625939,0.071956231
27052,0.032491896,0.0449371,0.054154412,0.060762444,0.065404815,0.069627717,0.07195802
27053,0.032493085,0.044938603,0.054156048,0.06076416,0.065406563,0.069629495,0.071959809
27054,0.032494274,0.044940106,0.054157684,0.060765875,0.06540831,0.069631272,0.071961597
27055,0.032495463,0.044941608,0.054159321,0.060767591,0.065410057,0.06963305,0.071963386
27056,0.032496652,0.044943111,0.054160957,0.060769307,0.065411804,0.069634827,0.071965175
27057,0.032497841,0.044944613,0.054162593,0.060771023,0.065413551,0.069636605,0.071966964
27058,0.03249903,0.044946116,0.054164229,0.060772739,0.065415298,0.069638382,0.071968753
27059,0.032500219,0.044947619,0.054165865,0.060774454,0.065417045,0.06964016,0.071970542
27060,0.032501408,0.044949121,0.054167501,0.06077617,0.065418793,0.069641937,0.07197233
27061,0.032502597,0.044950624,0.054169137,0.060777886,0.06542054,0.069643714,0.071974119
27062,0.032503786,0.044952126,0.054170773,0.060779601,0.065422287,0.069645492,0.071975908
27063,0.032504975,0.044953629,0.054172409,0.060781317,0.065424034,0.069647269,0.071977696
27064,0.032506164,0.044955131,0.054174045,0.060783033,0.065425781,0.069649046,0.071979485
27065,0.032507353,0.044956634,0.054175681,0.060784748,0.065427528,0.069650824,0.071981274
27066,0.032508542,0.044958136,0.054177317,0.060786464,0.065429274,0.069652601,0.071983062
27067,0.032509731,0.044959638,0.054178953,0.06078818,0.065431021,0.069654378,0.071984851
27068,0.032510919,0.044961141,0.054180589,0.060789895,0.065432768,0.069656155,0.071986639
27069,0.032512108,0.044962643,0.054182225,0.060791611,0.065434515,0.069657933,0.071988428
27070,0.032513297,0.044964146,0.054183861,0.060793326,0.065436262,0.06965971,0.071990216
27071,0.032514486,0.044965648,0.054185497,0.060795042,0.065438009,0.069661487,0.071992005
27072,0.032515675,0.04496715,0.054187133,0.060796757,0.065439756,0.069663264,0.071993793
27073,0.032516864,0.044968653,0.054188769,0.060798473,0.065441502,0.069665041,0.071995582
27074,0.032518053,0.044970155,0.054190404,0.060800188,0.065443249,0.069666818,0.07199737
27075,0.032519241,0.044971658,0.05419204,0.060801904,0.065444996,0.069668595,0.071999158
27076,0.03252043,0.04497316,0.054193676,0.060803619,0.065446743,0.069670372,0.072000947
27077,0.032521619,0.044974662,0.054195312,0.060805334,0.065448489,0.069672149,0.072002735
27078,0.032522808,0.044976165,0.054196948,0.06080705,0.065450236,0.069673926,0.072004523
27079,0.032523997,0.044977667,0.054198583,0.060808765,0.065451983,0.069675703,0.072006312
27080,0.032525186,0.044979169,0.054200219,0.06081048,0.065453729,0.06967748,0.0720081
27081,0.032526374,0.044980671,0.054201855,0.060812196,0.065455476,0.069679257,0.072009888
27082,0.032527563,0.044982174,0.05420349,0.060813911,0.065457223,0.069681034,0.072011676
27083,0.032528752,0.044983676,0.054205126,0.060815626,0.065458969,0.069682811,0.072013464
27084,0.032529941,0.044985178,0.054206762,0.060817341,0.065460716,0.069684588,0.072015253
27085,0.03253113,0.044986681,0.054208398,0.060819057,0.065462462,0.069686365,0.072017041
27086,0.032532319,0.044988183,0.054210033,0.060820772,0.065464209,0.069688142,0.072018829
27087,0.032533507,0.044989685,0.054211669,0.060822487,0.065465955,0.069689918,0.072020617
27088,0.032534696,0.044991187,0.054213305,0.060824202,0.065467702,0.069691695,0.072022405
27089,0.032535885,0.04499269,0.05421494,0.060825918,0.065469448,0.069693472,0.072024193
27090,0.032537074,0.044994192,0.054216576,0.060827633,0.065471195,0.069695249,0.072025982
27091,0.032538263,0.044995694,0.054218211,0.060829348,0.065472941,0.069697026,0.07202777
27092,0.032539452,0.044997196,0.054219847,0.060831063,0.065474688,0.069698802,0.072029558
27093,0.03254064,0.044998699,0.054221483,0.060832778,0.065476434,0.069700579,0.072031346
27094,0.032541829,0.045000201,0.054223118,0.060834493,0.06547818,0.069702356,0.072033133
27095,0.032543018,0.045001703,0.054224754,0.060836208,0.065479927,0.069704132,0.072034921
27096,0.032544207,0.045003205,0.054226389,0.060837923,0.065481673,0.069705909,0.072036709
27097,0.032545396,0.045004707,0.054228025,0.060839638,0.065483419,0.069707686,0.072038497
27098,0.032546584,0.045006209,0.05422966,0.060841353,0.065485166,0.069709462,0.072040285
27099,0.032547773,0.045007711,0.054231296,0.060843068,0.065486912,0.069711239,0.072042073
27100,0.032548962,0.045009214,0.054232931,0.060844783,0.065488658,0.069713015,0.072043861
27101,0.032550151,0.045010716,0.054234567,0.060846498,0.065490404,0.069714792,0.072045649
27102,0.03255134,0.045012218,0.054236202,0.060848213,0.065492151,0.069716568,0.072047437
27103,0.032552528,0.04501372,0.054237837,0.060849928,0.065493897,0.069718345,0.072049224
27104,0.032553717,0.045015222,0.054239473,0.060851643,0.065495643,0.069720122,0.072051012
