accLoss,distortion,exponent,iteration
0.015408115,0.066587605,10,24072
0.015407886,0.066589421,10,24073
0.015407658,0.066591238,10,24074
0.015407429,0.066593055,10,24075
0.0154072,0.066594871,10,24076
0.015406972,0.066596688,10,24077
0.015406743,0.066598505,10,24078
0.015406515,0.066600321,10,24079
0.015406286,0.066602138,10,24080
0.015406057,0.066603955,10,24081
0.015405829,0.066605771,10,24082
0.0154056,0.066607588,10,24083
0.015405372,0.066609405,10,24084
0.015405143,0.066611221,10,24085
0.015404915,0.066613038,10,24086
0.015404686,0.066614854,10,24087
0.015404457,0.066616671,10,24088
0.015404229,0.066618488,10,24089
0.015404,0.066620304,10,24090
0.015403772,0.066622121,10,24091
0.015403543,0.066623937,10,24092
0.015403315,0.066625754,10,24093
0.015403086,0.06662757,10,24094
0.015402858,0.066629387,10,24095
0.015402629,0.066631203,10,24096
0.015402401,0.066633019,10,24097
0.015402172,0.066634836,10,24098
0.015401944,0.066636652,10,24099
0.015401716,0.066638469,10,24100
0.015401487,0.066640285,10,24101
0.015401259,0.066642102,10,24102
0.01540103,0.066643918,10,24103
0.015400802,0.066645735,10,24104
0.015400573,0.066647551,10,24105
0.015400345,0.066649367,10,24106
0.015400117,0.066651184,10,24107
0.015399888,0.066653,10,24108
0.01539966,0.066654816,10,24109
0.015399431,0.066656633,10,24110
0.015399203,0.066658449,10,24111
0.015398975,0.066660265,10,24112
0.015398746,0.066662081,10,24113
0.015398518,0.066663898,10,24114
0.01539829,0.066665714,10,24115
0.015398061,0.06666753,10,24116
0.015397833,0.066669346,10,24117
0.015397605,0.066671162,10,24118
0.015397376,0.066672979,10,24119
0.015397148,0.066674795,10,24120
0.01539692,0.066676611,10,24121
0.015396692,0.066678427,10,24122
0.015396463,0.066680243,10,24123
0.015396235,0.066682059,10,24124
0.015396007,0.066683875,10,24125
0.015395778,0.066685691,10,24126
0.01539555,0.066687507,10,24127
0.015395322,0.066689323,10,24128
0.015395094,0.066691139,10,24129
0.015394865,0.066692956,10,24130
0.015394637,0.066694772,10,24131
0.015394409,0.066696588,10,24132
0.015394181,0.066698404,10,24133
0.015393953,0.06670022,10,24134
0.015393724,0.066702036,10,24135
0.015393496,0.066703852,10,24136
0.015393268,0.066705668,10,24137
0.01539304,0.066707483,10,24138
0.015392812,0.066709299,10,24139
0.015392584,0.066711115,10,24140
0.015392355,0.066712931,10,24141
0.015392127,0.066714747,10,24142
0.015391899,0.066716562,10,24143
0.015391671,0.066718378,10,24144
0.015391443,0.066720194,10,24145
0.015391215,0.066722009,10,24146
0.015390987,0.066723825,10,24147
0.015390759,0.066725641,10,24148
0.015390531,0.066727456,10,24149
0.015390302,0.066729272,10,24150
0.015390074,0.066731088,10,24151
0.015389846,0.066732903,10,24152
0.015389618,0.066734719,10,24153
0.01538939,0.066736534,10,24154
0.015389162,0.066738349,10,24155
0.015388934,0.066740165,10,24156
0.015388706,0.06674198,10,24157
0.015388478,0.066743796,10,24158
0.01538825,0.066745611,10,24159
0.015388022,0.066747426,10,24160
0.015387794,0.066749242,10,24161
0.015387566,0.066751057,10,24162
0.015387338,0.066752872,10,24163
0.01538711,0.066754688,10,24164
0.015386882,0.066756503,10,24165
0.015386654,0.066758318,10,24166
0.015386426,0.066760134,10,24167
0.015386199,0.066761949,10,24168
0.015385971,0.066763764,10,24169
0.015385743,0.066765579,10,24170
0.015385515,0.066767394,10,24171
0.015385287,0.066769209,10,24172
0.015385059,0.066771024,10,24173
0.015384831,0.06677284,10,24174
0.015384603,0.066774655,10,24175
0.015384375,0.06677647,10,24176
0.015384148,0.066778285,10,24177
0.01538392,0.066780101,10,24178
0.015383692,0.066781916,10,24179
0.015383464,0.066783731,10,24180
0.015383236,0.066785547,10,24181
0.015383008,0.066787362,10,24182
0.01538278,0.066789177,10,24183
0.015382553,0.066790992,10,24184
0.015382325,0.066792808,10,24185
0.015382097,0.066794623,10,24186
0.015381869,0.066796438,10,24187
0.015381642,0.066798253,10,24188
0.015381414,0.066800069,10,24189
0.015381186,0.066801884,10,24190
0.015380958,0.066803699,10,24191
0.01538073,0.066805514,10,24192
0.015380503,0.066807329,10,24193
0.015380275,0.066809144,10,24194
0.015380047,0.066810959,10,24195
0.01537982,0.066812774,10,24196
0.015379592,0.066814589,10,24197
0.015379364,0.066816404,10,24198
0.015379137,0.066818219,10,24199
0.015378909,0.066820034,10,24200
0.015378681,0.06682185,10,24201
0.015378453,0.066823665,10,24202
0.015378226,0.06682548,10,24203
0.015377998,0.066827295,10,24204
0.015377771,0.06682911,10,24205
0.015377543,0.066830925,10,24206
0.015377315,0.06683274,10,24207
0.015377088,0.066834555,10,24208
0.01537686,0.06683637,10,24209
0.015376632,0.066838185,10,24210
0.015376405,0.06684,10,24211
0.015376177,0.066841815,10,24212
0.01537595,0.06684363,10,24213
0.015375722,0.066845445,10,24214
0.015375495,0.066847261,10,24215
0.015375267,0.066849076,10,24216
0.015375039,0.066850891,10,24217
0.015374812,0.066852706,10,24218
0.015374584,0.066854521,10,24219
0.015374357,0.066856336,10,24220
0.015374129,0.066858151,10,24221
0.015373902,0.066859966,10,24222
0.015373674,0.066861781,10,24223
0.015373447,0.066863596,10,24224
0.015373219,0.066865411,10,24225
0.015372992,0.066867226,10,24226
0.015372764,0.066869041,10,24227
0.015372537,0.066870856,10,24228
0.015372309,0.06687267,10,24229
0.015372082,0.066874485,10,24230
0.015371854,0.0668763,10,24231
0.015371627,0.066878115,10,24232
0.0153714,0.066879929,10,24233
0.015371172,0.066881744,10,24234
0.015370945,0.066883559,10,24235
0.015370717,0.066885374,10,24236
0.01537049,0.066887188,10,24237
0.015370263,0.066889003,10,24238
0.015370035,0.066890817,10,24239
0.015369808,0.066892632,10,24240
0.01536958,0.066894447,10,24241
0.015369353,0.066896261,10,24242
0.015369126,0.066898076,10,24243
0.015368898,0.06689989,10,24244
0.015368671,0.066901705,10,24245
0.015368444,0.066903519,10,24246
0.015368217,0.066905333,10,24247
0.015367989,0.066907148,10,24248
0.015367762,0.066908962,10,24249
0.015367535,0.066910776,10,24250
0.015367307,0.066912591,10,24251
0.01536708,0.066914405,10,24252
0.015366853,0.066916219,10,24253
0.015366626,0.066918034,10,24254
0.015366398,0.066919848,10,24255
0.015366171,0.066921662,10,24256
0.015365944,0.066923477,10,24257
0.015365717,0.066925291,10,24258
0.015365489,0.066927105,10,24259
0.015365262,0.066928919,10,24260
0.015365035,0.066930733,10,24261
0.015364808,0.066932547,10,24262
0.015364581,0.066934362,10,24263
0.015364354,0.066936176,10,24264
0.015364126,0.06693799,10,24265
0.015363899,0.066939804,10,24266
0.015363672,0.066941618,10,24267
0.015363445,0.066943433,10,24268
0.015363218,0.066945247,10,24269
0.015362991,0.066947061,10,24270
0.015362764,0.066948875,10,24271
0.015362536,0.066950689,10,24272
0.015362309,0.066952503,10,24273
0.015362082,0.066954317,10,24274
0.015361855,0.066956131,10,24275
0.015361628,0.066957946,10,24276
0.015361401,0.06695976,10,24277
0.015361174,0.066961574,10,24278
0.015360947,0.066963388,10,24279
0.01536072,0.066965202,10,24280
0.015360493,0.066967016,10,24281
0.015360266,0.06696883,10,24282
0.015360039,0.066970644,10,24283
0.015359812,0.066972458,10,24284
0.015359585,0.066974272,10,24285
0.015359358,0.066976086,10,24286
0.015359131,0.066977901,10,24287
0.015358904,0.066979715,10,24288
0.015358677,0.066981528,10,24289
0.01535845,0.066983343,10,24290
0.015358223,0.066985157,10,24291
0.015357996,0.066986971,10,24292
0.015357769,0.066988785,10,24293
0.015357542,0.066990599,10,24294
0.015357315,0.066992413,10,24295
0.015357088,0.066994227,10,24296
0.015356861,0.066996041,10,24297
0.015356634,0.066997855,10,24298
0.015356407,0.066999668,10,24299
0.01535618,0.067001482,10,24300
0.015355953,0.067003296,10,24301
0.015355726,0.06700511,10,24302
0.015355499,0.067006924,10,24303
0.015355273,0.067008738,10,24304
0.015355046,0.067010552,10,24305
0.015354819,0.067012366,10,24306
0.015354592,0.06701418,10,24307
0.015354365,0.067015994,10,24308
0.015354138,0.067017808,10,24309
0.015353911,0.067019622,10,24310
0.015353685,0.067021436,10,24311
0.015353458,0.06702325,10,24312
0.015353231,0.067025064,10,24313
0.015353004,0.067026878,10,24314
0.015352777,0.067028692,10,24315
0.01535255,0.067030506,10,24316
0.015352324,0.06703232,10,24317
0.015352097,0.067034134,10,24318
0.01535187,0.067035948,10,24319
0.015351643,0.067037761,10,24320
0.015351417,0.067039575,10,24321
0.01535119,0.067041389,10,24322
0.015350963,0.067043203,10,24323
0.015350736,0.067045017,10,24324
0.01535051,0.067046831,10,24325
0.015350283,0.067048645,10,24326
0.015350056,0.067050459,10,24327
0.015349829,0.067052272,10,24328
0.015349603,0.067054086,10,24329
0.015349376,0.0670559,10,24330
0.015349149,0.067057714,10,24331
0.015348923,0.067059528,10,24332
0.015348696,0.067061342,10,24333
0.015348469,0.067063156,10,24334
0.015348243,0.06706497,10,24335
0.015348016,0.067066784,10,24336
0.015347789,0.067068598,10,24337
0.015347563,0.067070412,10,24338
0.015347336,0.067072226,10,24339
0.015347109,0.06707404,10,24340
0.015346883,0.067075854,10,24341
0.015346656,0.067077668,10,24342
0.01534643,0.067079482,10,24343
0.015346203,0.067081296,10,24344
0.015345976,0.06708311,10,24345
0.01534575,0.067084924,10,24346
0.015345523,0.067086738,10,24347
0.015345297,0.067088552,10,24348
0.01534507,0.067090366,10,24349
0.015344844,0.06709218,10,24350
0.015344617,0.067093994,10,24351
0.01534439,0.067095808,10,24352
0.015344164,0.067097622,10,24353
0.015343937,0.067099436,10,24354
0.015343711,0.06710125,10,24355
0.015343484,0.067103064,10,24356
0.015343258,0.067104878,10,24357
0.015343031,0.067106692,10,24358
0.015342805,0.067108506,10,24359
0.015342578,0.06711032,10,24360
0.015342352,0.067112134,10,24361
0.015342125,0.067113947,10,24362
0.015341899,0.067115761,10,24363
0.015341672,0.067117575,10,24364
0.015341446,0.067119389,10,24365
0.015341219,0.067121203,10,24366
0.015340993,0.067123017,10,24367
0.015340766,0.06712483,10,24368
0.01534054,0.067126644,10,24369
0.015340314,0.067128458,10,24370
0.015340087,0.067130272,10,24371
0.015339861,0.067132085,10,24372
0.015339634,0.067133899,10,24373
0.015339408,0.067135713,10,24374
0.015339181,0.067137527,10,24375
0.015338955,0.06713934,10,24376
0.015338729,0.067141154,10,24377
0.015338502,0.067142967,10,24378
0.015338276,0.067144781,10,24379
0.015338049,0.067146595,10,24380
0.015337823,0.067148408,10,24381
0.015337597,0.067150222,10,24382
0.01533737,0.067152035,10,24383
0.015337144,0.067153849,10,24384
0.015336918,0.067155662,10,24385
0.015336691,0.067157476,10,24386
0.015336465,0.067159289,10,24387
0.015336239,0.067161103,10,24388
0.015336013,0.067162916,10,24389
0.015335786,0.067164729,10,24390
0.01533556,0.067166543,10,24391
0.015335334,0.067168356,10,24392
0.015335107,0.067170169,10,24393
0.015334881,0.067171983,10,24394
0.015334655,0.067173796,10,24395
0.015334429,0.06717561,10,24396
0.015334202,0.067177423,10,24397
0.015333976,0.067179236,10,24398
0.01533375,0.06718105,10,24399
0.015333524,0.067182863,10,24400
0.015333298,0.067184676,10,24401
0.015333071,0.06718649,10,24402
0.015332845,0.067188303,10,24403
0.015332619,0.067190116,10,24404
0.015332393,0.06719193,10,24405
0.015332167,0.067193743,10,24406
0.01533194,0.067195556,10,24407
0.015331714,0.06719737,10,24408
0.015331488,0.067199183,10,24409
0.015331262,0.067200996,10,24410
0.015331036,0.067202809,10,24411
0.01533081,0.067204622,10,24412
0.015330584,0.067206435,10,24413
0.015330358,0.067208248,10,24414
0.015330132,0.067210061,10,24415
0.015329905,0.067211874,10,24416
0.015329679,0.067213687,10,24417
0.015329453,0.0672155,10,24418
0.015329227,0.067217313,10,24419
0.015329001,0.067219126,10,24420
0.015328775,0.067220939,10,24421
0.015328549,0.067222752,10,24422
0.015328323,0.067224565,10,24423
0.015328097,0.067226378,10,24424
0.015327871,0.067228191,10,24425
0.015327645,0.067230004,10,24426
0.015327419,0.067231817,10,24427
0.015327193,0.06723363,10,24428
0.015326967,0.067235443,10,24429
0.015326741,0.067237256,10,24430
0.015326515,0.067239069,10,24431
0.015326289,0.067240881,10,24432
0.015326063,0.067242694,10,24433
0.015325837,0.067244507,10,24434
0.015325611,0.06724632,10,24435
0.015325385,0.067248133,10,24436
0.015325159,0.067249946,10,24437
0.015324934,0.067251759,10,24438
0.015324708,0.067253572,10,24439
0.015324482,0.067255384,10,24440
0.015324256,0.067257197,10,24441
0.01532403,0.06725901,10,24442
0.015323804,0.067260823,10,24443
0.015323578,0.067262636,10,24444
0.015323352,0.067264449,10,24445
0.015323126,0.067266262,10,24446
0.015322901,0.067268075,10,24447
0.015322675,0.067269888,10,24448
0.015322449,0.067271701,10,24449
0.015322223,0.067273514,10,24450
0.015321997,0.067275327,10,24451
0.015321771,0.06727714,10,24452
0.015321546,0.067278953,10,24453
0.01532132,0.067280767,10,24454
0.015321094,0.06728258,10,24455
0.015320868,0.067284393,10,24456
0.015320642,0.067286206,10,24457
0.015320417,0.067288019,10,24458
0.015320191,0.067289833,10,24459
0.015319965,0.067291646,10,24460
0.015319739,0.067293459,10,24461
0.015319514,0.067295272,10,24462
0.015319288,0.067297085,10,24463
0.015319062,0.067298898,10,24464
0.015318836,0.067300711,10,24465
0.015318611,0.067302524,10,24466
0.015318385,0.067304337,10,24467
0.015318159,0.06730615,10,24468
0.015317934,0.067307963,10,24469
0.015317708,0.067309776,10,24470
0.015317482,0.067311589,10,24471
0.015317257,0.067313401,10,24472
0.015317031,0.067315214,10,24473
0.015316805,0.067317027,10,24474
0.01531658,0.06731884,10,24475
0.015316354,0.067320653,10,24476
0.015316128,0.067322465,10,24477
0.015315903,0.067324278,10,24478
0.015315677,0.067326091,10,24479
0.015315452,0.067327904,10,24480
0.015315226,0.067329716,10,24481
0.015315,0.067331529,10,24482
0.015314775,0.067333342,10,24483
0.015314549,0.067335155,10,24484
0.015314324,0.067336967,10,24485
0.015314098,0.06733878,10,24486
0.015313872,0.067340593,10,24487
0.015313647,0.067342406,10,24488
0.015313421,0.067344218,10,24489
0.015313196,0.067346031,10,24490
0.01531297,0.067347843,10,24491
0.015312745,0.067349656,10,24492
0.015312519,0.067351469,10,24493
0.015312294,0.067353281,10,24494
0.015312068,0.067355094,10,24495
0.015311843,0.067356906,10,24496
0.015311617,0.067358719,10,24497
0.015311392,0.067360532,10,24498
0.015311166,0.067362344,10,24499
0.015310941,0.067364157,10,24500
0.015310715,0.067365969,10,24501
0.01531049,0.067367781,10,24502
0.015310264,0.067369594,10,24503
0.015310039,0.067371406,10,24504
0.015309814,0.067373218,10,24505
0.015309588,0.067375031,10,24506
0.015309363,0.067376843,10,24507
0.015309137,0.067378656,10,24508
0.015308912,0.067380468,10,24509
0.015308687,0.067382281,10,24510
0.015308461,0.067384093,10,24511
0.015308236,0.067385906,10,24512
0.01530801,0.067387718,10,24513
0.015307785,0.067389531,10,24514
0.01530756,0.067391343,10,24515
0.015307334,0.067393156,10,24516
0.015307109,0.067394968,10,24517
0.015306884,0.067396781,10,24518
0.015306658,0.067398593,10,24519
0.015306433,0.067400405,10,24520
0.015306208,0.067402218,10,24521
0.015305982,0.06740403,10,24522
0.015305757,0.067405843,10,24523
0.015305532,0.067407655,10,24524
0.015305306,0.067409468,10,24525
0.015305081,0.06741128,10,24526
0.015304856,0.067413093,10,24527
0.015304631,0.067414905,10,24528
0.015304405,0.067416718,10,24529
0.01530418,0.06741853,10,24530
0.015303955,0.067420342,10,24531
0.01530373,0.067422155,10,24532
0.015303504,0.067423967,10,24533
0.015303279,0.067425779,10,24534
0.015303054,0.067427592,10,24535
0.015302829,0.067429404,10,24536
0.015302604,0.067431216,10,24537
0.015302378,0.067433028,10,24538
0.015302153,0.067434841,10,24539
0.015301928,0.067436653,10,24540
0.015301703,0.067438465,10,24541
0.015301478,0.067440277,10,24542
0.015301253,0.06744209,10,24543
0.015301028,0.067443902,10,24544
0.015300802,0.067445714,10,24545
0.015300577,0.067447526,10,24546
0.015300352,0.067449338,10,24547
0.015300127,0.06745115,10,24548
0.015299902,0.067452962,10,24549
0.015299677,0.067454774,10,24550
0.015299452,0.067456587,10,24551
0.015299227,0.067458399,10,24552
0.015299002,0.067460211,10,24553
0.015298777,0.067462023,10,24554
0.015298552,0.067463835,10,24555
0.015298326,0.067465647,10,24556
0.015298101,0.067467458,10,24557
0.015297876,0.06746927,10,24558
0.015297651,0.067471082,10,24559
0.015297426,0.067472894,10,24560
0.015297201,0.067474706,10,24561
0.015296976,0.067476518,10,24562
0.015296751,0.06747833,10,24563
0.015296526,0.067480141,10,24564
0.015296301,0.067481953,10,24565
0.015296076,0.067483765,10,24566
0.015295852,0.067485577,10,24567
0.015295627,0.067487388,10,24568
0.015295402,0.0674892,10,24569
0.015295177,0.067491012,10,24570
0.015294952,0.067492823,10,24571
0.015294727,0.067494635,10,24572
0.015294502,0.067496447,10,24573
0.015294277,0.067498258,10,24574
0.015294052,0.06750007,10,24575
0.015293827,0.067501881,10,24576
0.015293602,0.067503693,10,24577
0.015293377,0.067505505,10,24578
0.015293153,0.067507316,10,24579
0.015292928,0.067509128,10,24580
0.015292703,0.067510939,10,24581
0.015292478,0.067512751,10,24582
0.015292253,0.067514563,10,24583
0.015292028,0.067516374,10,24584
0.015291804,0.067518186,10,24585
0.015291579,0.067519998,10,24586
0.015291354,0.067521809,10,24587
0.015291129,0.067523621,10,24588
0.015290904,0.067525432,10,24589
0.01529068,0.067527244,10,24590
0.015290455,0.067529055,10,24591
0.01529023,0.067530867,10,24592
0.015290005,0.067532678,10,24593
0.01528978,0.06753449,10,24594
0.015289556,0.067536301,10,24595
0.015289331,0.067538113,10,24596
0.015289106,0.067539925,10,24597
0.015288882,0.067541736,10,24598
0.015288657,0.067543548,10,24599
0.015288432,0.067545359,10,24600
0.015288207,0.067547171,10,24601
0.015287983,0.067548982,10,24602
0.015287758,0.067550794,10,24603
0.015287533,0.067552605,10,24604
0.015287309,0.067554417,10,24605
0.015287084,0.067556228,10,24606
0.015286859,0.06755804,10,24607
0.015286635,0.067559851,10,24608
0.01528641,0.067561663,10,24609
0.015286185,0.067563475,10,24610
0.015285961,0.067565286,10,24611
0.015285736,0.067567098,10,24612
0.015285512,0.067568909,10,24613
0.015285287,0.067570721,10,24614
0.015285062,0.067572532,10,24615
0.015284838,0.067574344,10,24616
0.015284613,0.067576155,10,24617
0.015284388,0.067577967,10,24618
0.015284164,0.067579778,10,24619
0.015283939,0.06758159,10,24620
0.015283715,0.067583402,10,24621
0.01528349,0.067585213,10,24622
0.015283266,0.067587025,10,24623
0.015283041,0.067588836,10,24624
0.015282817,0.067590648,10,24625
0.015282592,0.067592459,10,24626
0.015282367,0.067594271,10,24627
0.015282143,0.067596082,10,24628
0.015281918,0.067597894,10,24629
0.015281694,0.067599705,10,24630
0.015281469,0.067601517,10,24631
0.015281245,0.067603328,10,24632
0.01528102,0.06760514,10,24633
0.015280796,0.067606951,10,24634
0.015280571,0.067608763,10,24635
0.015280347,0.067610574,10,24636
0.015280123,0.067612386,10,24637
0.015279898,0.067614197,10,24638
0.015279674,0.067616009,10,24639
0.015279449,0.06761782,10,24640
0.015279225,0.067619632,10,24641
0.015279,0.067621443,10,24642
0.015278776,0.067623255,10,24643
0.015278552,0.067625066,10,24644
0.015278327,0.067626878,10,24645
0.015278103,0.067628689,10,24646
0.015277878,0.067630501,10,24647
0.015277654,0.067632312,10,24648
0.01527743,0.067634124,10,24649
0.015277205,0.067635935,10,24650
0.015276981,0.067637747,10,24651
0.015276757,0.067639558,10,24652
0.015276532,0.067641369,10,24653
0.015276308,0.067643181,10,24654
0.015276084,0.067644992,10,24655
0.015275859,0.067646803,10,24656
0.015275635,0.067648614,10,24657
0.015275411,0.067650426,10,24658
0.015275186,0.067652237,10,24659
0.015274962,0.067654048,10,24660
0.015274738,0.067655859,10,24661
0.015274514,0.067657671,10,24662
0.015274289,0.067659482,10,24663
0.015274065,0.067661293,10,24664
0.015273841,0.067663104,10,24665
0.015273617,0.067664916,10,24666
0.015273392,0.067666727,10,24667
0.015273168,0.067668538,10,24668
0.015272944,0.067670349,10,24669
0.01527272,0.06767216,10,24670
0.015272495,0.067673971,10,24671
0.015272271,0.067675783,10,24672
0.015272047,0.067677594,10,24673
0.015271823,0.067679405,10,24674
0.015271599,0.067681216,10,24675
0.015271375,0.067683027,10,24676
0.01527115,0.067684838,10,24677
0.015270926,0.067686649,10,24678
0.015270702,0.06768846,10,24679
0.015270478,0.067690271,10,24680
0.015270254,0.067692082,10,24681
0.01527003,0.067693893,10,24682
0.015269806,0.067695704,10,24683
0.015269582,0.067697515,10,24684
0.015269357,0.067699326,10,24685
0.015269133,0.067701137,10,24686
0.015268909,0.067702948,10,24687
0.015268685,0.06770476,10,24688
0.015268461,0.067706571,10,24689
0.015268237,0.067708382,10,24690
0.015268013,0.067710193,10,24691
0.015267789,0.067712003,10,24692
0.015267565,0.067713814,10,24693
0.015267341,0.067715625,10,24694
0.015267117,0.067717436,10,24695
0.015266893,0.067719247,10,24696
0.015266669,0.067721058,10,24697
0.015266445,0.067722869,10,24698
0.015266221,0.06772468,10,24699
0.015265997,0.067726491,10,24700
0.015265773,0.067728302,10,24701
0.015265549,0.067730113,10,24702
0.015265325,0.067731924,10,24703
0.015265101,0.067733735,10,24704
0.015264877,0.067735546,10,24705
0.015264653,0.067737357,10,24706
0.015264429,0.067739168,10,24707
0.015264205,0.067740979,10,24708
0.015263981,0.06774279,10,24709
0.015263757,0.067744601,10,24710
0.015263533,0.067746412,10,24711
0.015263309,0.067748223,10,24712
0.015263085,0.067750034,10,24713
0.015262861,0.067751845,10,24714
0.015262637,0.067753655,10,24715
0.015262413,0.067755466,10,24716
0.01526219,0.067757277,10,24717
0.015261966,0.067759088,10,24718
0.015261742,0.067760899,10,24719
0.015261518,0.06776271,10,24720
0.015261294,0.067764521,10,24721
0.01526107,0.067766331,10,24722
0.015260846,0.067768142,10,24723
0.015260623,0.067769953,10,24724
0.015260399,0.067771764,10,24725
0.015260175,0.067773575,10,24726
0.015259951,0.067775386,10,24727
0.015259727,0.067777196,10,24728
0.015259504,0.067779007,10,24729
0.01525928,0.067780818,10,24730
0.015259056,0.067782629,10,24731
0.015258832,0.067784439,10,24732
0.015258608,0.06778625,10,24733
0.015258385,0.067788061,10,24734
0.015258161,0.067789871,10,24735
0.015257937,0.067791682,10,24736
0.015257713,0.067793493,10,24737
0.01525749,0.067795304,10,24738
0.015257266,0.067797114,10,24739
0.015257042,0.067798925,10,24740
0.015256819,0.067800736,10,24741
0.015256595,0.067802546,10,24742
0.015256371,0.067804357,10,24743
0.015256148,0.067806168,10,24744
0.015255924,0.067807978,10,24745
0.0152557,0.067809789,10,24746
0.015255477,0.0678116,10,24747
0.015255253,0.067813411,10,24748
0.015255029,0.067815221,10,24749
0.015254806,0.067817032,10,24750
0.015254582,0.067818843,10,24751
0.015254358,0.067820653,10,24752
0.015254135,0.067822464,10,24753
0.015253911,0.067824274,10,24754
0.015253688,0.067826085,10,24755
0.015253464,0.067827895,10,24756
0.01525324,0.067829706,10,24757
0.015253017,0.067831517,10,24758
0.015252793,0.067833327,10,24759
0.01525257,0.067835137,10,24760
0.015252346,0.067836948,10,24761
0.015252123,0.067838758,10,24762
0.015251899,0.067840569,10,24763
0.015251676,0.067842379,10,24764
0.015251452,0.06784419,10,24765
0.015251229,0.067846,10,24766
0.015251005,0.067847811,10,24767
0.015250781,0.067849621,10,24768
0.015250558,0.067851432,10,24769
0.015250335,0.067853242,10,24770
0.015250111,0.067855053,10,24771
0.015249888,0.067856863,10,24772
0.015249664,0.067858674,10,24773
0.015249441,0.067860484,10,24774
0.015249217,0.067862294,10,24775
0.015248994,0.067864105,10,24776
0.01524877,0.067865915,10,24777
0.015248547,0.067867725,10,24778
0.015248323,0.067869536,10,24779
0.0152481,0.067871346,10,24780
0.015247877,0.067873156,10,24781
0.015247653,0.067874966,10,24782
0.01524743,0.067876777,10,24783
0.015247207,0.067878587,10,24784
0.015246983,0.067880397,10,24785
0.01524676,0.067882207,10,24786
0.015246536,0.067884017,10,24787
0.015246313,0.067885828,10,24788
0.01524609,0.067887638,10,24789
0.015245866,0.067889448,10,24790
0.015245643,0.067891258,10,24791
0.01524542,0.067893068,10,24792
0.015245196,0.067894878,10,24793
0.015244973,0.067896688,10,24794
0.01524475,0.067898499,10,24795
0.015244527,0.067900309,10,24796
0.015244303,0.067902119,10,24797
0.01524408,0.067903929,10,24798
0.015243857,0.067905739,10,24799
0.015243633,0.067907549,10,24800
0.01524341,0.067909359,10,24801
0.015243187,0.067911169,10,24802
0.015242964,0.067912979,10,24803
0.01524274,0.067914789,10,24804
0.015242517,0.067916599,10,24805
0.015242294,0.067918409,10,24806
0.015242071,0.067920219,10,24807
0.015241848,0.067922029,10,24808
0.015241624,0.067923839,10,24809
0.015241401,0.067925649,10,24810
0.015241178,0.067927459,10,24811
0.015240955,0.067929269,10,24812
0.015240732,0.067931079,10,24813
0.015240508,0.067932889,10,24814
0.015240285,0.067934699,10,24815
0.015240062,0.06793651,10,24816
0.015239839,0.06793832,10,24817
0.015239616,0.06794013,10,24818
0.015239393,0.06794194,10,24819
0.015239169,0.06794375,10,24820
0.015238946,0.06794556,10,24821
0.015238723,0.06794737,10,24822
0.0152385,0.06794918,10,24823
0.015238277,0.067950991,10,24824
0.015238054,0.067952801,10,24825
0.015237831,0.067954611,10,24826
0.015237608,0.067956421,10,24827
0.015237385,0.067958231,10,24828
0.015237162,0.067960041,10,24829
0.015236939,0.067961851,10,24830
0.015236715,0.067963661,10,24831
0.015236492,0.067965471,10,24832
0.015236269,0.067967281,10,24833
0.015236046,0.067969091,10,24834
0.015235823,0.067970901,10,24835
0.0152356,0.067972711,10,24836
0.015235377,0.067974521,10,24837
0.015235154,0.067976331,10,24838
0.015234931,0.067978141,10,24839
0.015234708,0.067979951,10,24840
0.015234485,0.067981761,10,24841
0.015234262,0.067983571,10,24842
0.015234039,0.067985381,10,24843
0.015233816,0.06798719,10,24844
0.015233594,0.067989,10,24845
0.015233371,0.06799081,10,24846
0.015233148,0.06799262,10,24847
0.015232925,0.06799443,10,24848
0.015232702,0.06799624,10,24849
0.015232479,0.06799805,10,24850
0.015232256,0.06799986,10,24851
0.015232033,0.06800167,10,24852
0.01523181,0.06800348,10,24853
0.015231587,0.068005289,10,24854
0.015231364,0.068007099,10,24855
0.015231142,0.068008909,10,24856
0.015230919,0.068010719,10,24857
0.015230696,0.068012529,10,24858
0.015230473,0.068014338,10,24859
0.01523025,0.068016148,10,24860
0.015230027,0.068017958,10,24861
0.015229805,0.068019768,10,24862
0.015229582,0.068021577,10,24863
0.015229359,0.068023387,10,24864
0.015229136,0.068025197,10,24865
0.015228913,0.068027006,10,24866
0.015228691,0.068028816,10,24867
0.015228468,0.068030625,10,24868
0.015228245,0.068032435,10,24869
0.015228022,0.068034244,10,24870
0.015227799,0.068036054,10,24871
0.015227577,0.068037863,10,24872
0.015227354,0.068039673,10,24873
0.015227131,0.068041482,10,24874
0.015226909,0.068043291,10,24875
0.015226686,0.068045101,10,24876
0.015226463,0.06804691,10,24877
0.01522624,0.06804872,10,24878
0.015226018,0.068050529,10,24879
0.015225795,0.068052338,10,24880
0.015225572,0.068054147,10,24881
0.01522535,0.068055957,10,24882
0.015225127,0.068057766,10,24883
0.015224904,0.068059575,10,24884
0.015224682,0.068061384,10,24885
0.015224459,0.068063193,10,24886
0.015224236,0.068065003,10,24887
0.015224014,0.068066812,10,24888
0.015223791,0.068068621,10,24889
0.015223568,0.06807043,10,24890
0.015223346,0.068072239,10,24891
0.015223123,0.068074048,10,24892
0.015222901,0.068075858,10,24893
